,week_begin,week,month,item_id,category_id,price,competitor_min,competitor_delta,on_promo,sales,normalized_sales,price_index,competitor_index,similarity_group
3025,2014-08-24,34,7,511328403,6,19.37,19.37,2100,FALSE,138.98,0.574280435,1,1,11
3026,2014-09-07,36,8,511328403,6,19.37,19.37,2100,FALSE,446.86,1.846473989,1,1,14
3027,2014-09-21,38,8,511328403,6,19.37,19.37,2100,FALSE,167.22,0.690971178,1,1,12
3028,2014-10-05,40,9,511328403,6,19.37,19.37,2100,FALSE,146.04,0.60345312,1,1,11
3029,2014-10-19,42,9,511328403,6,19.37,19.37,2100,FALSE,299.14,1.236078927,1,1,13
3030,2014-10-26,43,9,511328403,6,19.37,19.37,2100,FALSE,327.38,1.35276967,1,1,13
3031,2014-01-19,3,0,511328409,4,19.37,19.37,2100,FALSE,659.21,2.022019805,1,1,14
3032,2014-02-02,5,1,511328409,4,19.37,19.37,2100,FALSE,397.98,1.22073913,1,1,14
3033,2014-02-16,7,1,511328409,4,19.37,19.37,2100,FALSE,299.14,0.917563454,1,1,13
3034,2014-05-11,19,4,511328409,4,19.37,19.37,2100,FALSE,259,0.794440511,1,1,13
3035,2014-05-18,20,4,511328409,4,19.37,19.37,2100,FALSE,306.2,0.939218859,1,1,13
3036,2014-06-08,23,5,511328409,4,19.37,19.37,2100,FALSE,308.43,0.946059023,1,1,13
3037,2014-07-27,30,6,511328409,4,19.37,19.37,2100,FALSE,146.04,0.447954024,1,1,11
3038,2014-08-10,32,7,511328409,4,19.37,19.37,2100,FALSE,202.52,0.621197268,1,1,12
3039,2014-08-17,33,7,511328409,4,19.37,19.37,2100,FALSE,355.62,1.090806698,1,1,14
3040,2014-01-05,1,0,511328435,4,19.37,19.37,2100,FALSE,146.04,0.867237897,1,1,11
3041,2014-02-02,5,1,511328435,4,19.37,19.37,2100,FALSE,146.04,0.867237897,1,1,11
3042,2014-02-09,6,1,511328435,4,19.37,19.37,2100,FALSE,244.88,1.454185266,1,1,13
3043,2014-02-23,8,1,511328435,4,19.37,19.37,2100,FALSE,146.04,0.867237897,1,1,11
3044,2014-05-25,21,4,511328435,4,19.37,19.37,2100,FALSE,160.16,0.951087521,1,1,11
3045,2014-08-31,35,8,511328435,4,19.37,19.37,2100,FALSE,167.22,0.993012333,1,1,12
3046,2013-12-29,0,0,511328451,2,33.61,33.61,2100,FALSE,144.96,0.551547804,1,1,21
3047,2014-01-05,1,0,511328451,2,33.61,33.61,2100,FALSE,173.76,0.661126838,1,1,22
3048,2014-02-02,5,1,511328451,2,33.61,33.61,2100,FALSE,187.71,0.714204182,1,1,22
3049,2014-02-23,8,1,511328451,2,33.61,33.61,2100,FALSE,319.64,1.216175083,1,1,23
3050,2014-03-30,13,3,511328451,2,33.61,33.61,2100,FALSE,145.87,0.555010197,1,1,21
3051,2014-05-25,21,4,511328451,2,33.61,33.61,2100,FALSE,187.71,0.714204182,1,1,22
3052,2014-06-08,23,5,511328451,2,33.61,33.61,2100,FALSE,598.59,2.277531732,1,1,24
3053,2014-07-20,29,6,511328451,2,33.61,33.61,2100,FALSE,145.87,0.555010197,1,1,21
3054,2014-08-10,32,7,511328451,2,33.61,33.61,2100,FALSE,536.42,2.040985603,1,1,24
3055,2014-09-21,38,8,511328451,2,33.61,33.61,2100,FALSE,187.71,0.714204182,1,1,22
3056,2013-12-29,0,0,511524137,4,27.97,22.52,857,FALSE,444.3,1.0115678,0.995444516,1.242007105,14
3057,2014-01-05,1,0,511524137,4,27.97,22.52,850,FALSE,805.43,1.833776848,0.995444516,1.242007105,14
3058,2014-01-12,2,0,511524137,4,27.97,22.52,843,FALSE,639.86,1.456812453,0.995444516,1.242007105,14
3059,2014-01-19,3,0,511524137,4,27.97,22.52,836,FALSE,749.35,1.706095726,0.995444516,1.242007105,14
3060,2014-01-26,4,0,511524137,4,27.97,22.52,829,FALSE,639.86,1.456812453,0.995444516,1.242007105,14
3061,2014-02-02,5,1,511524137,4,27.97,22.52,822,FALSE,594.99,1.354653895,0.995444516,1.242007105,14
3062,2014-02-09,6,1,511524137,4,27.97,22.52,815,FALSE,286.28,0.651793,0.995444516,1.242007105,13
3063,2014-02-23,8,1,511524137,4,27.97,22.52,801,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3064,2014-03-02,9,2,511524137,4,27.97,22.52,794,FALSE,342.36,0.779474121,0.995444516,1.242007105,13
3065,2014-03-09,10,2,511524137,4,27.97,22.52,787,FALSE,594.99,1.354653895,0.995444516,1.242007105,14
3066,2014-03-16,11,2,511524137,4,27.97,22.52,780,FALSE,594.99,1.354653895,0.995444516,1.242007105,14
3067,2014-03-23,12,2,511524137,4,27.97,22.52,773,FALSE,783,1.782708953,0.995444516,1.242007105,14
3068,2014-03-30,13,3,511524137,4,27.97,22.52,766,FALSE,926.14,2.108605453,0.995444516,1.242007105,14
3069,2014-04-06,14,3,511524137,4,27.97,22.52,759,FALSE,760.57,1.731641058,0.995444516,1.242007105,14
3070,2014-04-13,15,3,511524137,4,27.97,22.52,752,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3071,2014-04-20,16,3,511524137,4,27.97,22.52,745,FALSE,474.29,1.079848058,0.995444516,1.242007105,14
3072,2014-04-27,17,3,511524137,4,27.97,22.52,738,FALSE,914.93,2.083082889,0.995444516,1.242007105,14
3073,2014-05-04,18,4,511524137,4,27.97,22.52,731,FALSE,628.64,1.431267121,0.995444516,1.242007105,14
3074,2014-05-11,19,4,511524137,4,27.97,22.52,724,FALSE,572.56,1.303586,0.995444516,1.242007105,14
3075,2014-05-18,20,4,511524137,4,27.97,22.52,717,FALSE,331.14,0.75392879,0.995444516,1.242007105,13
3076,2014-05-25,21,4,511524137,4,27.97,22.52,710,FALSE,771.79,1.757186389,0.995444516,1.242007105,14
3077,2014-06-01,22,5,511524137,4,27.97,22.52,703,FALSE,816.65,1.859322179,0.995444516,1.242007105,14
3078,2014-06-08,23,5,511524137,4,27.97,22.52,696,FALSE,962.48,2.191343184,0.995444516,1.242007105,14
3079,2014-06-15,24,5,511524137,4,27.97,22.52,689,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3080,2014-06-22,25,5,511524137,4,27.97,22.52,682,FALSE,463.08,1.054325494,0.995444516,1.242007105,14
3081,2014-06-29,26,6,511524137,4,27.97,22.52,675,FALSE,319.93,0.728406226,0.995444516,1.242007105,13
3082,2014-07-06,27,6,511524137,4,27.97,22.52,668,FALSE,319.93,0.728406226,0.995444516,1.242007105,13
3083,2014-07-13,28,6,511524137,4,27.97,22.52,661,FALSE,651.07,1.482335016,0.995444516,1.242007105,14
3084,2014-07-20,29,6,511524137,4,27.97,22.52,654,FALSE,353.59,0.80504222,0.995444516,1.242007105,13
3085,2014-07-27,30,6,511524137,4,27.97,22.52,647,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3086,2014-08-03,31,7,511524137,4,27.97,22.52,640,FALSE,319.93,0.728406226,0.995444516,1.242007105,13
3087,2014-08-10,32,7,511524137,4,27.97,22.52,633,FALSE,628.65,1.431289889,0.995444516,1.242007105,14
3088,2014-08-17,33,7,511524137,4,27.97,22.52,626,FALSE,639.86,1.456812453,0.995444516,1.242007105,14
3089,2014-08-24,34,7,511524137,4,27.97,22.52,619,FALSE,606.21,1.380199226,0.995444516,1.242007105,14
3090,2014-08-31,35,8,511524137,4,27.97,22.52,612,FALSE,914.92,2.083060121,0.995444516,1.242007105,14
3091,2014-09-07,36,8,511524137,4,27.97,22.52,605,FALSE,617.43,1.405744558,0.995444516,1.242007105,14
3092,2014-09-14,37,8,511524137,4,27.97,22.52,598,FALSE,718.38,1.635584237,0.995444516,1.242007105,14
3093,2014-09-21,38,8,511524137,4,27.97,22.52,591,FALSE,805.44,1.833799615,0.995444516,1.242007105,14
3094,2014-09-28,39,9,511524137,4,27.97,22.52,584,FALSE,429.42,0.9776895,0.995444516,1.242007105,14
3095,2014-10-05,40,9,511524137,4,27.97,22.52,577,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3096,2014-10-12,41,9,511524137,4,27.97,22.52,570,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3097,2014-10-19,42,9,511524137,4,27.97,22.52,563,FALSE,982.23,2.236309342,0.995444516,1.242007105,14
3098,2014-10-26,43,9,511524137,4,27.97,22.52,556,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3099,2014-11-02,44,10,511524137,4,27.97,22.52,549,FALSE,474.29,1.079848058,0.995444516,1.242007105,14
3100,2014-11-09,45,10,511524137,4,27.97,22.52,542,FALSE,796.9,1.814356021,0.995444516,1.242007105,14
3101,2014-11-16,46,10,511524137,4,27.97,22.52,535,FALSE,594.99,1.354653895,0.995444516,1.242007105,14
3102,2014-11-23,47,10,511524137,4,27.97,22.52,528,FALSE,583.78,1.329131331,0.995444516,1.242007105,14
3103,2014-11-30,48,11,511524137,4,27.97,22.52,521,FALSE,874.63,1.991329159,0.995444516,1.242007105,14
3104,2014-12-07,49,11,511524137,4,27.97,22.52,514,FALSE,914.93,2.083082889,0.995444516,1.242007105,14
3105,2014-12-14,50,11,511524137,4,27.97,22.52,507,FALSE,1049.53,2.389535794,0.995444516,1.242007105,14
3106,2014-12-21,51,11,511524137,4,27.97,22.52,500,FALSE,595,1.354676663,0.995444516,1.242007105,14
3107,2014-12-28,52,12,511524137,4,27.97,22.52,493,FALSE,617.43,1.405744558,0.995444516,1.242007105,14
3108,2015-01-04,53,12,511524137,4,27.97,22.52,486,FALSE,649.97,1.479830572,0.995444516,1.242007105,14
3109,2015-01-11,54,12,511524137,4,27.97,22.52,479,FALSE,440.64,1.003234831,0.995444516,1.242007105,14
3110,2015-01-18,55,12,511524137,4,27.97,22.52,472,FALSE,783,1.782708953,0.995444516,1.242007105,14
3111,2015-01-25,56,12,511524137,4,27.97,22.52,465,FALSE,154.36,0.351441831,0.995444516,1.242007105,11
3112,2015-02-01,57,13,511524137,4,27.97,22.52,458,FALSE,319.93,0.728406226,0.995444516,1.242007105,13
3113,2015-02-08,58,13,511524137,4,27.97,22.52,451,FALSE,839.08,1.910390074,0.995444516,1.242007105,14
3114,2015-02-15,59,13,511524137,4,27.97,22.52,444,FALSE,639.86,1.456812453,0.995444516,1.242007105,14
3115,2015-02-22,60,13,511524137,4,27.97,22.52,437,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3116,2015-03-01,61,14,511524137,4,27.97,22.52,430,FALSE,485.51,1.105393389,0.995444516,1.242007105,14
3117,2015-03-08,62,14,511524137,4,27.97,22.52,423,FALSE,485.51,1.105393389,0.995444516,1.242007105,14
3118,2015-03-15,63,14,511524137,4,27.97,22.52,416,FALSE,521.85,1.18813112,0.995444516,1.242007105,14
3119,2015-03-22,64,14,511524137,4,27.97,22.52,409,FALSE,662.3,1.507903115,0.995444516,1.242007105,14
3120,2015-03-29,65,15,511524137,4,27.97,22.52,402,FALSE,451.85,1.028757395,0.995444516,1.242007105,14
3121,2015-04-05,66,15,511524137,4,27.97,22.52,395,FALSE,154.36,0.351441831,0.995444516,1.242007105,11
3122,2015-04-12,67,15,511524137,4,27.97,22.52,388,FALSE,695.95,1.584516342,0.995444516,1.242007105,14
3123,2015-04-19,68,15,511524137,4,27.97,22.52,381,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3124,2015-04-26,69,15,511524137,4,27.97,22.52,374,FALSE,308.71,0.702860895,0.995444516,1.242007105,13
3125,2015-05-03,70,16,511524137,4,27.97,22.52,367,FALSE,429.42,0.9776895,0.995444516,1.242007105,14
3126,2015-05-10,71,16,511524137,4,27.97,22.52,360,FALSE,154.36,0.351441831,0.995444516,1.242007105,11
3127,2015-05-17,72,16,511524137,4,27.97,22.52,353,FALSE,639.86,1.456812453,0.995444516,1.242007105,14
3128,2015-05-24,73,16,511524137,4,27.97,22.52,346,FALSE,154.36,0.351441831,0.995444516,1.242007105,11
3129,2015-05-31,74,17,511524137,4,27.97,22.52,339,FALSE,639.86,1.456812453,0.995444516,1.242007105,14
3130,2015-06-07,75,17,511524137,4,27.97,22.52,332,FALSE,771.78,1.757163621,0.995444516,1.242007105,14
3131,2015-06-14,76,17,511524137,4,27.97,22.52,325,FALSE,881.27,2.006446895,0.995444516,1.242007105,14
3132,2015-06-21,77,17,511524137,4,27.97,22.52,318,FALSE,451.86,1.028780163,0.995444516,1.242007105,14
3133,2015-06-28,78,18,511524137,4,27.97,22.52,311,FALSE,429.42,0.9776895,0.995444516,1.242007105,14
3134,2015-07-05,79,18,511524137,4,27.97,22.52,304,FALSE,342.36,0.779474121,0.995444516,1.242007105,13
3135,2015-07-12,80,18,511524137,4,27.97,22.52,297,FALSE,583.78,1.329131331,0.995444516,1.242007105,14
3136,2015-07-19,81,18,511524137,4,27.97,22.52,290,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3137,2015-07-26,82,18,511524137,4,27.97,22.52,283,FALSE,451.86,1.028780163,0.995444516,1.242007105,14
3138,2015-08-02,83,19,511524137,4,27.97,22.52,276,FALSE,463.07,1.054302726,0.995444516,1.242007105,14
3139,2015-08-09,84,19,511524137,4,27.97,22.52,269,FALSE,286.28,0.651793,0.995444516,1.242007105,13
3140,2015-08-16,85,19,511524137,4,27.97,22.52,262,FALSE,154.36,0.351441831,0.995444516,1.242007105,11
3141,2015-08-23,86,19,511524137,4,27.97,22.52,255,FALSE,485.5,1.105370621,0.995444516,1.242007105,14
3142,2015-08-30,87,20,511524137,4,27.97,22.52,248,FALSE,286.28,0.651793,0.995444516,1.242007105,13
3143,2015-09-06,88,20,511524137,4,27.97,22.52,241,FALSE,188.01,0.428055058,0.995444516,1.242007105,12
3144,2015-09-13,89,20,511524137,4,27.97,22.52,234,FALSE,286.28,0.651793,0.995444516,1.242007105,13
3145,2015-09-20,90,20,511524137,4,27.97,22.52,227,FALSE,308.71,0.702860895,0.995444516,1.242007105,13
3146,2015-09-27,91,21,511524137,4,27.97,22.52,220,FALSE,485.5,1.105370621,0.995444516,1.242007105,14
3147,2015-10-11,93,21,511524137,4,27.97,22.52,206,FALSE,594.99,1.354653895,0.995444516,1.242007105,14
3148,2015-10-18,94,21,511524137,4,27.97,22.52,199,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3149,2015-10-25,95,21,511524137,4,27.97,22.52,192,FALSE,286.28,0.651793,0.995444516,1.242007105,13
3150,2015-11-01,96,22,511524137,4,27.97,22.52,185,FALSE,721.07,1.641708741,0.995444516,1.242007105,14
3151,2015-11-08,97,22,511524137,4,27.97,22.52,178,FALSE,715.7,1.6294825,0.995444516,1.242007105,14
3152,2015-11-15,98,22,511524137,4,27.97,22.52,171,FALSE,617.42,1.40572179,0.995444516,1.242007105,14
3153,2015-11-22,99,22,511524137,4,27.97,22.52,164,FALSE,748.31,1.703727888,0.995444516,1.242007105,14
3154,2015-11-29,100,23,511524137,4,27.97,22.52,157,FALSE,606.21,1.380199226,0.995444516,1.242007105,14
3155,2015-12-06,101,23,511524137,4,27.97,22.52,150,FALSE,628.65,1.431289889,0.995444516,1.242007105,14
3156,2015-12-13,102,23,511524137,4,27.97,22.52,143,FALSE,583.78,1.329131331,0.995444516,1.242007105,14
3157,2015-12-27,104,24,511524137,4,27.97,22.52,129,FALSE,440.64,1.003234831,0.995444516,1.242007105,14
3158,2016-01-03,105,24,511524137,4,27.97,22.52,122,FALSE,165.57,0.376964395,0.995444516,1.242007105,11
3159,2016-01-10,106,24,511524137,4,27.97,22.52,115,FALSE,286.28,0.651793,0.995444516,1.242007105,13
3160,2016-01-17,107,24,511524137,4,27.97,22.52,108,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3161,2016-01-31,109,25,511524137,4,27.97,22.52,94,FALSE,463.07,1.054302726,0.995444516,1.242007105,14
3162,2016-02-07,110,25,511524137,4,27.97,22.52,87,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3163,2016-02-14,111,25,511524137,4,27.97,22.52,80,FALSE,154.36,0.351441831,0.995444516,1.242007105,11
3164,2016-02-21,112,25,511524137,4,27.97,22.52,73,FALSE,617.43,1.405744558,0.995444516,1.242007105,14
3165,2016-02-28,113,26,511524137,4,27.97,22.52,66,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3166,2016-03-06,114,26,511524137,4,27.97,22.52,59,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3167,2016-03-20,116,26,511524137,4,27.97,22.52,45,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3168,2016-04-10,119,27,511524137,4,27.97,22.52,24,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3169,2016-04-24,121,27,511524137,4,27.97,22.52,10,FALSE,451.85,1.028757395,0.995444516,1.242007105,14
3170,2016-05-01,122,28,511524137,4,27.97,22.52,3,FALSE,331.15,0.753951558,0.995444516,1.242007105,13
3171,2016-05-08,123,28,511524137,4,27.97,22.52,4,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3172,2016-05-22,125,28,511524137,4,27.97,22.52,18,FALSE,717.26,1.633034257,0.995444516,1.242007105,14
3173,2016-05-29,126,29,511524137,4,27.97,22.52,25,FALSE,308.72,0.702883663,0.995444516,1.242007105,13
3174,2016-06-05,127,29,511524137,4,27.97,22.52,32,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3175,2016-06-12,128,29,511524137,4,27.97,22.52,39,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3176,2016-06-19,129,29,511524137,4,27.97,22.52,46,FALSE,597.69,1.360801167,0.995444516,1.242007105,14
3177,2016-06-26,130,30,511524137,4,27.97,22.52,53,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3178,2016-07-03,131,30,511524137,4,27.97,22.52,60,FALSE,387.24,0.881655447,0.995444516,1.242007105,14
3179,2016-07-10,132,30,511524137,4,27.97,22.52,67,FALSE,463.07,1.054302726,0.995444516,1.242007105,14
3180,2016-07-24,134,30,511524137,4,27.97,22.52,81,FALSE,297.5,0.677338331,0.995444516,1.242007105,13
3181,2016-08-07,136,31,511524137,4,27.97,22.52,95,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3182,2016-08-14,137,31,511524137,4,27.97,22.52,102,FALSE,319.93,0.728406226,0.995444516,1.242007105,13
3183,2016-08-28,139,32,511524137,4,27.97,22.52,116,FALSE,286.28,0.651793,0.995444516,1.242007105,13
3184,2016-09-04,140,32,511524137,4,27.97,22.52,123,FALSE,286.28,0.651793,0.995444516,1.242007105,13
3185,2016-09-11,141,32,511524137,4,27.97,22.52,130,FALSE,165.57,0.376964395,0.995444516,1.242007105,11
3186,2016-09-18,142,32,511524137,4,27.97,22.52,137,FALSE,244.1,0.555758947,0.995444516,1.242007105,13
3187,2016-09-25,143,33,511524137,4,27.97,22.52,144,FALSE,468.45,1.066551735,0.995444516,1.242007105,14
3188,2016-10-16,146,33,511524137,4,27.97,22.52,165,FALSE,473.2,1.077366381,0.995444516,1.242007105,14
3189,2016-10-23,147,33,511524137,4,27.97,22.52,172,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3190,2016-10-30,148,34,511524137,4,27.97,22.52,179,FALSE,899.42,2.047770225,0.995444516,1.242007105,14
3191,2016-11-06,149,34,511524137,4,27.97,22.52,186,FALSE,165.57,0.376964395,0.995444516,1.242007105,11
3192,2016-11-13,150,34,511524137,4,27.97,22.52,193,FALSE,308.71,0.702860895,0.995444516,1.242007105,13
3193,2016-11-27,152,35,511524137,4,27.97,22.52,207,FALSE,606.22,1.380221994,0.995444516,1.242007105,14
3194,2016-12-04,153,35,511524137,4,27.97,22.52,214,FALSE,440.64,1.003234831,0.995444516,1.242007105,14
3195,2016-12-11,154,35,511524137,4,27.97,22.52,221,FALSE,286.28,0.651793,0.995444516,1.242007105,13
3196,2016-12-18,155,35,511524137,4,27.97,22.52,228,FALSE,232.88,0.530213615,0.995444516,1.242007105,13
3197,2016-12-25,156,36,511524137,4,27.97,22.52,235,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3198,2017-01-01,157,36,511524137,4,27.97,22.52,242,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3199,2017-01-08,158,36,511524137,4,27.97,22.52,249,FALSE,286.28,0.651793,0.995444516,1.242007105,13
3200,2017-01-15,159,36,511524137,4,27.97,22.52,256,FALSE,684.74,1.558993778,0.995444516,1.242007105,14
3201,2017-01-22,160,36,511524137,4,27.97,22.52,263,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3202,2017-01-29,161,37,511524137,4,27.97,22.52,270,FALSE,376.02,0.856110115,0.995444516,1.242007105,14
3203,2017-02-05,162,37,511524137,4,27.97,22.52,277,FALSE,595,1.354676663,0.995444516,1.242007105,14
3204,2017-02-12,163,37,511524137,4,27.97,22.52,284,FALSE,128.4,0.292336947,0.995444516,1.242007105,11
3205,2017-02-19,164,37,511524137,4,27.97,22.52,291,FALSE,143.14,0.3258965,0.995444516,1.242007105,11
3206,2017-02-26,165,38,511524137,4,27.97,22.52,298,FALSE,221.66,0.504668284,0.995444516,1.242007105,13
3207,2017-03-05,166,38,511524137,4,27.97,22.52,305,FALSE,151.23,0.344315549,0.995444516,1.242007105,11
3208,2017-03-12,167,38,511524137,4,27.97,22.52,312,FALSE,687.32,1.564867838,0.995444516,1.242007105,14
3209,2017-03-26,169,39,511524137,4,28.73,22.52,326,FALSE,352.08,0.801604301,1.022492704,1.275754885,23
3210,2017-04-02,170,39,511524137,4,28.73,22.52,333,FALSE,503.09,1.145418962,1.022492704,1.275754885,24
3211,2017-04-09,171,39,511524137,4,28.73,22.52,340,FALSE,335.03,0.762785416,1.022492704,1.275754885,23
3212,2017-04-16,172,39,511524137,4,28.73,22.52,347,FALSE,569.13,1.295776687,1.022492704,1.275754885,24
3213,2017-04-23,173,39,511524137,4,28.73,22.52,354,FALSE,128.77,0.293179351,1.022492704,1.275754885,21
3214,2017-04-30,174,40,511524137,4,28.73,22.52,361,FALSE,287.02,0.653477808,1.022492704,1.275754885,23
3215,2017-05-14,176,40,511524137,4,28.73,22.52,375,FALSE,283.79,0.646123849,1.022492704,1.275754885,23
3216,2017-05-28,178,41,511524137,4,28.73,22.52,389,FALSE,136.15,0.309981895,1.022492704,1.275754885,21
3217,2017-06-04,179,41,511524137,4,28.73,22.52,396,FALSE,447.21,1.018193194,1.022492704,1.275754885,24
3218,2017-06-25,182,42,511524137,4,28.73,22.52,417,FALSE,292,0.66481611,1.022492704,1.275754885,23
3219,2017-07-02,183,42,511524137,4,28.73,22.52,424,FALSE,135,0.307363613,1.022492704,1.275754885,21
3220,2017-07-09,184,42,511524137,4,28.73,22.52,431,FALSE,762.23,1.735420492,1.022492704,1.275754885,24
3221,2017-07-16,185,42,511524137,4,28.73,22.52,438,FALSE,155.09,0.353103872,1.022492704,1.275754885,21
3222,2017-07-23,186,42,511524137,4,28.73,22.52,445,FALSE,775.17,1.764881863,1.022492704,1.275754885,24
3223,2017-07-30,187,43,511524137,4,28.73,22.52,452,FALSE,325.04,0.740040508,1.022492704,1.275754885,23
3224,2017-08-06,188,43,511524137,4,28.73,22.52,459,FALSE,135.56,0.308638602,1.022492704,1.275754885,21
3225,2017-08-13,189,43,511524137,4,28.73,22.52,466,FALSE,150,0.341515125,1.022492704,1.275754885,21
3226,2017-08-20,190,43,511524137,4,28.73,22.52,473,FALSE,143.51,0.326738904,1.022492704,1.275754885,21
3227,2017-08-27,191,44,511524137,4,28.73,22.52,480,FALSE,287.02,0.653477808,1.022492704,1.275754885,23
3228,2017-09-10,193,44,511524137,4,28.73,22.52,494,FALSE,138.59,0.315537208,1.022492704,1.275754885,21
3229,2017-09-17,194,44,511524137,4,28.73,22.52,501,FALSE,138.61,0.315582743,1.022492704,1.275754885,21
3230,2017-09-24,195,45,511524137,4,28.73,22.52,508,FALSE,144.1,0.328082197,1.022492704,1.275754885,21
3231,2017-10-01,196,45,511524137,4,28.73,22.52,515,FALSE,299.14,0.68107223,1.022492704,1.275754885,23
3232,2017-10-08,197,45,511524137,4,28.73,22.52,522,FALSE,166.68,0.379491607,1.022492704,1.275754885,21
3233,2017-10-15,198,45,511524137,4,28.73,22.52,529,FALSE,619.24,1.409865507,1.022492704,1.275754885,24
3234,2017-10-22,199,45,511524137,4,28.73,22.52,536,FALSE,486.13,1.106804985,1.022492704,1.275754885,24
3235,2017-10-29,200,46,511524137,4,28.73,22.52,543,FALSE,423.17,0.963459703,1.022492704,1.275754885,24
3236,2017-11-12,202,46,511524137,4,28.73,22.52,557,FALSE,458.69,1.044330485,1.022492704,1.275754885,24
3237,2017-11-19,203,46,511524137,4,28.73,22.52,564,FALSE,369.74,0.841812016,1.022492704,1.275754885,24
3238,2017-11-26,204,47,511524137,4,28.73,22.52,571,FALSE,281.43,0.640750678,1.022492704,1.275754885,23
3239,2017-12-03,205,47,511524137,4,28.73,22.52,578,FALSE,190.47,0.433655906,1.022492704,1.275754885,22
3240,2015-09-27,91,21,511534539,5,91.02,90.15,301,FALSE,549.14,1.374226975,1.010566426,1.009650582,44
3241,2016-01-31,109,25,511534539,5,91.02,90.15,175,FALSE,465.69,1.165392724,1.010566426,1.009650582,44
3242,2016-03-13,115,26,511534539,5,91.02,90.15,133,FALSE,298.81,0.74777427,1.010566426,1.009650582,43
3243,2016-05-08,123,28,511534539,5,91.02,90.15,77,FALSE,465.69,1.165392724,1.010566426,1.009650582,44
3244,2016-05-29,126,29,511534539,5,91.02,90.15,56,FALSE,298.81,0.74777427,1.010566426,1.009650582,43
3245,2016-06-26,130,30,511534539,5,91.02,90.15,28,FALSE,173.64,0.434535404,1.010566426,1.009650582,42
3246,2016-09-04,140,32,511534539,5,90.16,90.15,0,FALSE,462.35,1.157034348,1.001018116,1.000110926,44
3247,2016-09-11,141,32,511534539,5,90.16,90.15,0,FALSE,297.13,0.743570057,1.001018116,1.000110926,43
3248,2017-01-08,158,36,511534539,5,83.9,83.9,0,FALSE,438.14,1.096448642,0.931515306,1,44
3249,2017-05-28,178,41,511534539,5,90.16,90.15,1,FALSE,612.83,1.533611679,1.001018116,1.000110926,44
3250,2017-06-11,180,41,511534539,5,90.16,90.15,0,FALSE,282.4,0.706708122,1.001018116,1.000110926,43
3251,2017-08-13,189,43,511534539,5,90.16,90.15,0,FALSE,450.56,1.127529785,1.001018116,1.000110926,44
3252,2014-06-08,23,5,511584587,6,38.19,33.1,589,FALSE,164.24,1,1,1.153776435,22
3253,2014-04-06,14,3,511584589,4,54.97,52.93,652,FALSE,156.2,1.003146876,1,1.03854147,31
3254,2014-04-13,15,3,511584589,4,54.97,52.93,645,FALSE,155.22,0.996853124,1,1.03854147,31
3255,2014-01-12,2,0,511584591,2,25.83,25.57,736,FALSE,142.1,0.804646451,1,1.010168166,11
3256,2014-01-26,4,0,511584591,2,25.83,25.57,722,FALSE,152.29,0.862347699,1,1.010168166,11
3257,2014-02-02,5,1,511584591,2,25.83,25.57,715,FALSE,141.1,0.798983914,1,1.010168166,11
3258,2014-02-09,6,1,511584591,2,25.83,25.57,708,FALSE,142.1,0.804646451,1,1.010168166,11
3259,2014-04-06,14,3,511584591,2,25.83,25.57,652,FALSE,162.47,0.919992322,1,1.010168166,12
3260,2014-06-08,23,5,511584591,2,25.83,25.57,589,FALSE,284.2,1.609292902,1,1.010168166,13
3261,2014-06-29,26,6,511584591,2,25.83,25.57,568,FALSE,294.39,1.66699415,1,1.010168166,13
3262,2014-07-20,29,6,511584591,2,25.83,25.57,547,FALSE,193.03,1.09303944,1,1.010168166,12
3263,2014-07-27,30,6,511584591,2,25.83,25.57,540,FALSE,152.29,0.862347699,1,1.010168166,11
3264,2014-08-03,31,7,511584591,2,25.83,25.57,533,FALSE,162.47,0.919992322,1,1.010168166,12
3265,2014-08-10,32,7,511584591,2,25.83,25.57,526,FALSE,152.29,0.862347699,1,1.010168166,11
